buyer_activity,contract_type,buyer_type,quality_criteria,Subnetwork_ID,Subgraph_ID,Node_ID,Winner_or_Buyer,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Hunhőszer Épületgépészeti Szerelő És Kft.,Winner,0.002369668246445498,0.0,0.13665803108808292,1.365264648660413e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Jóép Építőipari Kft.,Winner,0.002369668246445498,0.0,0.18347826086956523,0.0017407306677014232
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Strabag Property And Facility Services Zrt.,Winner,0.002369668246445498,0.0,0.17016129032258065,0.0014990362487252345
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Rátherm Épületgépészeti És Kft.,Winner,0.002369668246445498,0.0,0.14673157162726008,0.00013340443369527246
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Renovit Építőipari Kft.,Winner,0.002369668246445498,0.0,0.13665803108808292,1.365264648660413e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Gépész Kivitelező Kft.,Winner,0.002369668246445498,0.0,0.16369278510473234,0.0003811548767704247
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Negev Midbár Kft.,Winner,0.002369668246445498,0.0,0.17016129032258065,0.0014990362487252345
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Hírös Fóliaház Kft.,Winner,0.002369668246445498,0.0,0.14622314622314622,0.00012987548625774858
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Penc Község Önkormányzata ,Buyer,0.002369668246445498,0.0,0.18119364534134821,0.008779048215727088
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Trend Építő Zrt.,Winner,0.007109004739336493,0.0070977474079994595,0.22140608604407136,0.08059200918696498
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Budapest Főváros Xviii. Kerület Pestszentlőrincpestszentimre Önkormányzata ,Buyer,0.004739336492890996,1.1257331337033242e-05,0.18150537634408603,0.017898288125912088
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Mélyépkontakt Építőipari Kft.,Winner,0.002369668246445498,0.0,0.13955026455026456,0.00010616280049812358
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,2Fbau Építőipari És Kft.,Winner,0.016587677725118485,0.09275319402690697,0.26540880503144654,0.09324628159240321
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Bársony István Mezőgazdasági Szakgimnázium, Szakközépiskola És Kollégium ",Buyer,0.002369668246445498,0.0,0.20984584783689705,0.01041935989571361
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Kipszer Fővállalkozási És Tervező Zrt.,Winner,0.007109004739336493,0.009467415654444956,0.22140608604407136,0.07957277537989035
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Sződliget Nagyközség Önkormányzata ,Buyer,0.002369668246445498,0.0,0.18134937688010314,0.008891479303772412
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Mezőszilas Község Önkormányzata ,Buyer,0.002369668246445498,0.0,0.2117410938283994,0.011021694146695188
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Szilasi És Társa Termelő És Kft.,Winner,0.007109004739336493,0.009467415654444956,0.22140608604407136,0.07957277537989035
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Tomajmonostora Községi Önkormányzat ,Buyer,0.002369668246445498,0.0,0.18134937688010314,0.008891479303772412
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Mhm Product Kft.,Winner,0.004739336492890996,0.018822257995519582,0.22187171398527866,0.07860527573754486
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Walenta Hungária Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Magyar Energia Centrum Projektfejlesztő És Koordinációs Kft.,Winner,0.004739336492890996,0.0023584109151084643,0.22117400419287211,0.07958566340018831
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Hc Építő Kft.,Winner,0.007109004739336493,0.0070977474079994595,0.22140608604407136,0.08059200918696498
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Szentendre Város Önkormányzat ,Buyer,0.004739336492890996,1.1257331337033242e-05,0.18150537634408603,0.017898288125912088
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Ventus Építő Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Hegedűs Schmidt Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Perbál Község Önkormányzata ,Buyer,0.002369668246445498,0.0,0.2117410938283994,0.011021694146695188
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Pont 8 Mérnöki Tanácsadó Kft.,Winner,0.002369668246445498,0.0,0.18347826086956523,0.0017407306677014232
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Veszprémber Veszprémi Beruházási, Vállalkozási És Befektetési Zrt.",Winner,0.004739336492890996,0.004739336492890995,0.22117400419287211,0.07856659255971182
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Hajmáskér Község Önkormányzata ,Buyer,0.002369668246445498,0.0,0.18119364534134821,0.008779048215727088
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Dream Way Global Kft.,Winner,0.004739336492890996,0.009456158323107923,0.20545277507302823,0.009883002106773175
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Fehérép Építőipari És Fővállalkozó Kft.,Winner,0.004739336492890996,0.0004276445749580128,0.20525291828793774,0.011196006947104624
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Kobold2003 Növénytermesztő És Parképítő Kft.,Winner,0.004739336492890996,0.03270254753408157,0.10252672497570457,9.604936839233799e-08
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Gardensystem Kertépítő És Kft.,Winner,0.002369668246445498,0.0,0.08532147189648201,1.2965004442855009e-09
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Opus Magnum Kft.,Winner,0.002369668246445498,0.0,0.08532147189648201,1.2965004442855009e-09
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Simplex Épker Építőipari És Kft.,Winner,0.002369668246445498,0.0,0.15972747918243754,0.00110242739540184
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Laterex Építő Zrt.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Bodrogi Bau Kivitelező, Tervező, Kereskedő És Kft.",Winner,0.004739336492890996,0.0372842813882541,0.22280887011615627,0.07860545192661726
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Canalcom Kft.,Winner,0.002369668246445498,0.0,0.14066666666666666,0.00012515328199983817
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Fodor Építőipari Kft.,Winner,0.007109004739336493,0.010379945785097135,0.20565302144249512,0.01119082149608452
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Nest Plus Építőipari Kft.,Winner,0.014218009478672987,0.06998280778438712,0.26375,0.0919355373586829
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Országos Meteorológiai Szolgálat ,Buyer,0.002369668246445498,0.0,0.20880752102919348,0.010272897047845961
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Szl Bau Építőipari És Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Euro Generál Zrt.,Winner,0.011848341232227489,0.07065294359542028,0.2634207240948814,0.09221998620038085
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Immo Szervíz És Épületkezelő Kft.,Winner,0.002369668246445498,0.0,0.14066666666666666,0.00012515328199983817
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Fkraszter Építő Zrt.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Renesis Ingatlanforgalmazó Kft.,Winner,0.002369668246445498,0.0,0.16961414790996784,0.0014552528537526423
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Siker Beruházó Kft.,Winner,0.007109004739336493,0.009467415654444956,0.20545277507302823,0.010007970820333036
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Am Dunántúli Agrárszakképző Központ, Csapó Dániel Mezőgazdasági Szakgimnázium, Szakközépiskola És Kollégium ",Buyer,0.002369668246445498,0.0,0.1705050505050505,0.001118292864418618
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Kenderesi Mezőgazdasági Szakgimnázium, Szakközépiskola És Kollégium ",Buyer,0.002369668246445498,0.0,0.20880752102919348,0.010272897047845961
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Finn Út Tanácsadó És Kft.,Winner,0.002369668246445498,0.0,0.16961414790996784,0.0014552528537526423
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Dunántúli Magasépítő Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Pesti Építő Zrt.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Galéria Invest Ingatlanértékesítési Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Kisépgeneral Ingatlanforgalmazó És Építőipari Kft.,Winner,0.004739336492890996,0.004739336492890995,0.22117400419287211,0.07856659255971182
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Szárliget Község Önkormányzata ,Buyer,0.002369668246445498,0.0,0.18119364534134821,0.008779048215727088
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Ignis Értékmentő Kft.,Winner,0.002369668246445498,0.0,0.17775905644481887,0.0025325503752409335
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Pritamin Trend Kft.,Winner,0.002369668246445498,0.0,0.16369278510473234,0.0003811548767704247
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Duna Aszfalt Út És Mélyépítő Kft.,Winner,0.002369668246445498,0.0,0.17790893760539628,0.0063188748358440835
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Datépítők Építőipari Kft.,Winner,0.002369668246445498,0.0,0.17775905644481887,0.0025325503752409335
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Horváth Color Építőipari Kft.,Winner,0.007109004739336493,0.03277009152210377,0.20645792563600782,0.010016513208605384
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Mátraalja Térségfejlesztő Nonprofit Kft.,Buyer,0.002369668246445498,0.0,0.1619961612284069,0.0009381439348396577
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Cz Mérnökiroda Kft.,Winner,0.002369668246445498,0.0,0.14964539007092198,0.00012828120107625499
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Gyulai Törvényszék ,Buyer,0.007109004739336493,0.08640001801173014,0.17590662776156732,0.0011479349312499552
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Bástya Millenium Zrt.,Winner,0.007109004739336493,0.014172980153324851,0.22163865546218486,0.07958566340018831
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Budapest Főváros Iii. Kerület Óbudabékásmegyer Önkormányzat ,Buyer,0.002369668246445498,0.0,0.18150537634408603,0.00889291941397182
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Felsőörs Község Önkormányzata ,Buyer,0.002369668246445498,0.0,0.18134937688010314,0.008891479303772412
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Lbl Fővállalkozó És Szállítási Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,D.V.M. Construction Fővállalkozó Kft.,Winner,0.002369668246445498,0.0,0.17775905644481887,0.0025325503752409335
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Reogroup Kft.,Winner,0.009478672985781991,0.014184237484661886,0.22163865546218486,0.08060506440215719
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Besenyőtelek Községi Önkormányzat ,Buyer,0.002369668246445498,0.0,0.18150537634408603,0.009006827504533512
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Bácsintegrál Kft.,Winner,0.011848341232227489,0.03384003446263233,0.21596724667349027,0.010602366674649253
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Stettinhungaria Magas És Mélyépítőipari Kft.,Winner,0.002369668246445498,0.0,0.14673157162726008,0.00013340443369527246
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Vidra Környezetgazdálkodási Kft.,Winner,0.004739336492890996,0.003403706017939786,0.17238562091503268,0.002691711776442789
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Székesfehérvári Szakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.1709194005670312,0.0011331768916205262
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Am Kaszk Bercsényi Miklós Élelmiszeripari Szakgimnázium, Szakközépiskola És Kollégium ",Buyer,0.002369668246445498,0.0,0.1705050505050505,0.0011335634753640597
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Quattro Service Kft.,Winner,0.004739336492890996,0.004739336492890995,0.20525291828793774,0.009881421900643004
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Budapesti Gépészeti Szakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.1703673798950343,0.0011041522598611497
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Electric Four Energetikai Zrt.,Winner,0.004739336492890996,0.004739336492890995,0.20525291828793774,0.009881421900643004
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Am Keletmagyarországi Agrárszakképző Központ, Mezőgazdasági Szakgimnázium, Szakközépiskola És Kollégium ",Buyer,0.002369668246445498,0.0,0.1703673798950343,0.0011041522598611497
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Key Telecom Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Budapesti Rendőrfőkapitányság ,Buyer,0.004739336492890996,0.004739336492890995,0.1816616444253121,0.009005368711940267
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Prím Építő Építőipari Kft.,Winner,0.002369668246445498,0.0,0.15379008746355685,0.00100634578677666
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Földtrans 2001 Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Nova Bau Hungary Építőipari Fővállalkozó Kft.,Winner,0.002369668246445498,0.0,0.15549005158437731,0.0001387064647950756
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Colas Alterra Építőipari Zrt.,Winner,0.002369668246445498,0.0,0.18347826086956523,0.0017407306677014232
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Psn Építőipari Kft.,Winner,0.002369668246445498,0.0,0.12764670296430733,1.9895113332011326e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Csepel Mérnökiroda Fővállalkozó És Kft.,Winner,0.002369668246445498,0.0,0.12687913409500903,7.302608335435226e-06
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Tsystems Magyarország Zrt.,Winner,0.002369668246445498,0.0,0.1272617611580217,1.919778523681624e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Hungarocontrol Magyar Légiforgalmi Szolgálat Zrt.,Buyer,0.004739336492890996,0.004739336492890995,0.1457685664939551,0.00017179296944843736
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Karcagi Szakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.2117410938283994,0.011021694146695188
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Déli Agrárszakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.17768421052631578,0.0011847107907005364
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Lovemark Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Air Cooling Service Kft.,Winner,0.004739336492890996,0.004739336492890995,0.17790893760539628,0.0025645740000164855
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Ferencvárosi Torna Club ,Buyer,0.002369668246445498,0.0,0.1510920157536699,0.0002865660599398618
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Fal 2001 Építőipari És Kft.,Winner,0.002369668246445498,0.0,0.17016129032258065,0.0014990362487252345
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Aviton Gyengeáramú Tervező És Kivitelező Kft.,Winner,0.002369668246445498,0.0,0.13482428115015974,1.1505451732716027e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Nádép Építőipari És Kft.,Winner,0.004739336492890996,0.0009497837252224802,0.20525291828793774,0.0111286653527358
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Lisysproject Ipari, Korlátolt Felelősségű Táraság ",Winner,0.002369668246445498,0.0,0.13482428115015974,1.1505451732716027e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Soproni Szakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.17119675456389452,0.0011192473928782528
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Best Solution Konstrukt Kft.,Winner,0.004739336492890996,0.004739336492890995,0.20525291828793774,0.009881421900643004
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Budapesti Komplex Szakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.1703673798950343,0.0011041522598611497
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Antüvál Kft.,Winner,0.002369668246445498,0.0,0.12389900176159718,5.009672895574269e-06
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Nyíraqua Team Építőipari Kft.,Winner,0.002369668246445498,0.0,0.15412710007304603,0.0010197377539072716
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Plastiroute Közúti Jelzőtábla Készítő És Forgalmazó Kft.,Winner,0.002369668246445498,0.0,0.17790893760539628,0.0063188748358440835
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Guriga 98 És Társa Építőipari És Vállalkozói Kft.,Winner,0.004739336492890996,0.004739336492890995,0.20525291828793774,0.009881421900643004
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Dunaipoly Nemzeti Park Igazgatóság ,Buyer,0.002369668246445498,0.0,0.1703673798950343,0.0011041522598611497
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Nbu Építőipari Kft.,Winner,0.002369668246445498,0.0,0.1272617611580217,1.9126970941441196e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Fehér És Fehér Útépítő Kft.,Winner,0.002369668246445498,0.0,0.1320400500625782,8.415762094055164e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Stylus Építő És Üzemeltető Zrt.,Winner,0.002369668246445498,0.0,0.1272617611580217,1.9126970941441196e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Silda Group 8 Építőipari Kft.,Winner,0.002369668246445498,0.0,0.16369278510473234,0.0003811548767704247
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Győri Szakképzési Centrum ,Buyer,0.004739336492890996,0.0010848296205903574,0.2092216162617749,0.011555146283204679
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Baross László Mezőgazdasági Szakgimnázium, Szakközépiskola És Kollégium ",Buyer,0.002369668246445498,0.0,0.20880752102919348,0.010272897047845961
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Via Strada Kft.,Winner,0.002369668246445498,0.0,0.12764670296430733,1.9895113332011326e-05
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Strong Energo Szerelőipari Kft.,Winner,0.007109004739336493,0.0950231338158976,0.20932539682539683,0.010011325193647393
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Alföldi Agrárszakképzési Centrum ,Buyer,0.002369668246445498,0.0,0.17316372589249077,0.0011186676828746941
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Criterion Biztonságtechnikai Zrt.,Winner,0.002369668246445498,0.0,0.16369278510473234,0.0003811548767704247
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Horváthép Közmű Út És Mélyépítő Kft.,Winner,0.002369668246445498,0.0,0.17790893760539628,0.0063188748358440835
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Fluxus Villamosipari És Kft.,Winner,0.002369668246445498,0.0,0.17016129032258065,0.0014990362487252345
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Záév Építőipari Zrt.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Északbudai Tervező, Szerelő És Zrt.",Winner,0.002369668246445498,0.0,0.16369278510473234,0.0003811548767704247
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Kermiszolg Kft.,Winner,0.004739336492890996,0.004739336492890995,0.22117400419287211,0.07856659255971182
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Galéria Invest Építőipari És Kft.,Winner,0.002369668246445498,0.0,0.22094240837696336,0.07758553798363758
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Eötvös József Főiskola ,Buyer,0.002369668246445498,0.0,0.17768421052631578,0.0011847107907005364
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Dunagép Zrt.,Winner,0.002369668246445498,0.0,0.18347826086956523,0.0017407306677014232
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Cooling Heating Épületgépészeti Kft.,Winner,0.002369668246445498,0.0,0.14673157162726008,0.00013340443369527246
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Norton Vision Kft.,Winner,0.002369668246445498,0.0,0.10139356078808265,9.352278394038084e-08
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Bkm Budapesti Közművek Nonprofit Zrt.,Buyer,0.007109004739336493,0.04193355923044883,0.11377729846319763,8.479033656242506e-07
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,Vackorkert Park És Kertépítő Kft.,Winner,0.002369668246445498,0.0,0.10217917675544794,9.475286794805247e-08
KL - Egyéb tevékenység:,Építési beruházás,N - Közjogi szervezet,Igen,network_9,network_9_0,"Vasútépítők Pályatervező, Kivitelező És Iparvágányfenntartó Kft.",Winner,0.002369668246445498,0.0,0.17790893760539628,0.0063188748358440835
